mesh_uri,snomed_uri,skos_property,confidence,mapping_method,mesh_id,snomed_id,snomed_term,frequency,entity_classes,corpora
http://id.nlm.nih.gov/mesh/C020731,http://snomed.info/id/425003007,skos:closeMatch,0.90,shared_cui,C020731,425003007,Carbetocin,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C021341,http://snomed.info/id/387470007,skos:broadMatch,0.65,mrrel_rb,C021341,387470007,Cefazolin,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C027576,http://snomed.info/id/60530008,skos:broadMatch,0.65,mrrel_rb,C027576,60530008,Aldehyde,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C032232,http://snomed.info/id/23077008,skos:closeMatch,0.90,shared_cui,C032232,23077008,Barbituric acid,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C038806,http://snomed.info/id/373304005,skos:broadMatch,0.65,mrrel_rb,C038806,373304005,Calcium channel blocker,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C040442,http://snomed.info/id/407312007,skos:broadMatch,0.65,mrrel_rb,C040442,407312007,Enzyme inhibitor,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C042288,http://snomed.info/id/387480006,skos:broadMatch,0.65,mrrel_rb,C042288,387480006,Lidocaine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C042315,http://snomed.info/id/391774005,skos:broadMatch,0.65,mrrel_rb,C042315,391774005,Amsacrine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C053571,http://snomed.info/id/1340015006,skos:closeMatch,0.90,shared_cui,C053571,1340015006,Iopentol,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C059447,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,C059447,105590001,Substance,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C079198,http://snomed.info/id/395897006,skos:broadMatch,0.65,mrrel_rb,C079198,395897006,Tegafur,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/C080122,http://snomed.info/id/422102009,skos:broadMatch,0.65,mrrel_rb,C080122,422102009,Indazole,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/C083440,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,C083440,105590001,Substance,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C086123,http://snomed.info/id/372813008,skos:broadMatch,0.65,mrrel_rb,C086123,372813008,Antiarrhythmic agent,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C090663,http://snomed.info/id/75799006,skos:broadMatch,0.65,mrrel_rb,C090663,75799006,Lysine,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/C095427,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,C095427,105590001,Substance,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C535509,http://snomed.info/id/58872001,skos:closeMatch,0.90,shared_cui,C535509,58872001,Erythema elevatum diutinum,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C536168,http://snomed.info/id/2625009,skos:closeMatch,0.90,shared_cui,C536168,2625009,Senter syndrome,5,disease,BioRED
http://id.nlm.nih.gov/mesh/C537153,http://snomed.info/id/80710001,skos:closeMatch,0.90,shared_cui,C537153,80710001,Primary hypomagnesemia,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/C537346,http://snomed.info/id/111406002,skos:closeMatch,0.90,shared_cui,C537346,111406002,Diffuse mesangial sclerosis,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/C564221,http://snomed.info/id/3648007,skos:broadMatch,0.65,mrrel_rb,C564221,3648007,Glucocorticoid receptor,5,disease,BioRED
http://id.nlm.nih.gov/mesh/C564356,http://snomed.info/id/28637003,skos:closeMatch,0.90,shared_cui,C564356,28637003,Acute tubulointerstitial nephritis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000079,http://snomed.info/id/38705000,skos:closeMatch,0.93,shared_cui_strict,D000079,38705000,Acetaldehyde,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D000152,http://snomed.info/id/11381005,skos:closeMatch,0.90,shared_cui,D000152,11381005,Acne,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000230,http://snomed.info/id/1187332001,skos:closeMatch,0.90,shared_cui,D000230,1187332001,Adenocarcinoma,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D000437,http://snomed.info/id/7200002,skos:closeMatch,0.90,shared_cui,D000437,7200002,Alcoholism,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000744,http://snomed.info/id/413603009,skos:closeMatch,0.90,shared_cui,D000744,413603009,Autoimmune hemolytic anemia,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000848,http://snomed.info/id/26624006,skos:closeMatch,0.90,shared_cui,D000848,26624006,Anodontia,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D000853,http://snomed.info/id/7183006,skos:closeMatch,0.90,shared_cui,D000853,7183006,Anophthalmos,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D000855,http://snomed.info/id/158268008,skos:closeMatch,0.90,shared_cui,D000855,158268008,[D]Anorexia,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D000927,http://snomed.info/id/255632006,skos:closeMatch,0.90,shared_cui,D000927,255632006,Anticonvulsant,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D001022,http://snomed.info/id/60234000,skos:closeMatch,0.90,shared_cui,D001022,60234000,Aortic valve regurgitation,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D001219,http://snomed.info/id/26091008,skos:closeMatch,0.90,shared_cui,D001219,26091008,Aspartate aminotransferase,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D001507,http://snomed.info/id/116574000,skos:closeMatch,0.90,shared_cui,D001507,116574000,Beclomethasone,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001590,http://snomed.info/id/372846002,skos:closeMatch,0.90,shared_cui,D001590,372846002,Benztropine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001712,http://snomed.info/id/387359004,skos:closeMatch,0.90,shared_cui,D001712,387359004,Biperiden,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D001766,http://snomed.info/id/70449006,skos:closeMatch,0.90,shared_cui,D001766,70449006,Amaurosis,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D001786,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D001786,105590001,Substance,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D002117,http://snomed.info/id/259333003,skos:closeMatch,0.90,shared_cui,D002117,259333003,Calcitriol,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D002303,http://snomed.info/id/86318000,skos:closeMatch,0.90,shared_cui,D002303,86318000,Decreased cardiac output,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D002658,http://snomed.info/id/5294002,skos:closeMatch,0.90,shared_cui,D002658,5294002,Developmental disorder,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D002712,http://snomed.info/id/50213009,skos:closeMatch,0.90,shared_cui,D002712,50213009,Chloride salt,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002725,http://snomed.info/id/259153006,skos:closeMatch,0.90,shared_cui,D002725,259153006,Chloroform,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D002752,http://snomed.info/id/387324004,skos:closeMatch,0.90,shared_cui,D002752,387324004,Chlorthalidone,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003027,http://snomed.info/id/193031009,skos:closeMatch,0.90,shared_cui,D003027,193031009,Cluster headache,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003251,http://snomed.info/id/415582006,skos:closeMatch,0.90,shared_cui,D003251,415582006,Stenosis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003473,http://snomed.info/id/135396007,skos:closeMatch,0.90,shared_cui,D003473,135396007,Non-depolarising muscle relaxant,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D003560,http://snomed.info/id/367643001,skos:closeMatch,0.90,shared_cui,D003560,367643001,Cyst,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D003645,http://snomed.info/id/26636000,skos:closeMatch,0.90,shared_cui,D003645,26636000,Sudden death,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D004070,http://snomed.info/id/65774009,skos:closeMatch,0.93,shared_cui_strict,D004070,65774009,Digitalis,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004155,http://snomed.info/id/372682005,skos:closeMatch,0.90,shared_cui,D004155,372682005,Diphenhydramine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D004211,http://snomed.info/id/67406007,skos:closeMatch,0.90,shared_cui,D004211,67406007,Disseminated intravascular coagulation,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004412,http://snomed.info/id/266599000,skos:closeMatch,0.90,shared_cui,D004412,266599000,Dysmenorrhea,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004437,http://snomed.info/id/204357006,skos:closeMatch,0.90,shared_cui,D004437,204357006,Ebstein's anomaly,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D004535,http://snomed.info/id/398114001,skos:closeMatch,0.90,shared_cui,D004535,398114001,Ehlers-Danlos syndrome,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D004681,http://snomed.info/id/50776006,skos:closeMatch,0.90,shared_cui,D004681,50776006,Allergic encephalomyelitis,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D004892,http://snomed.info/id/36715001,skos:closeMatch,0.90,shared_cui,D004892,36715001,Erythema multiforme,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D005419,http://snomed.info/id/424943007,skos:closeMatch,0.90,shared_cui,D005419,424943007,Flavonoid,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D005485,http://snomed.info/id/387587007,skos:closeMatch,0.90,shared_cui,D005485,387587007,Flutamide,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D005911,http://snomed.info/id/81415000,skos:closeMatch,0.90,shared_cui,D005911,81415000,Gliosis,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D006029,http://snomed.info/id/45154002,skos:closeMatch,0.90,shared_cui,D006029,45154002,Glycosuria,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D006255,http://snomed.info/id/444316004,skos:closeMatch,0.90,shared_cui,D006255,444316004,Seasonal allergy,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D006473,http://snomed.info/id/47821001,skos:closeMatch,0.90,shared_cui,D006473,47821001,Postpartum hemorrhage,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D006478,http://snomed.info/id/67247008,skos:closeMatch,0.90,shared_cui,D006478,67247008,Bolivian hemorrhagic fever,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D006497,http://snomed.info/id/259442006,skos:closeMatch,0.90,shared_cui,D006497,259442006,Heparan sulfate,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D006859,http://snomed.info/id/2141009,skos:closeMatch,0.93,shared_cui_strict,D006859,2141009,Hydrogen,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D006869,http://snomed.info/id/43064006,skos:closeMatch,0.90,shared_cui,D006869,43064006,Hydronephrosis,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D006916,http://snomed.info/id/73916008,skos:closeMatch,0.90,shared_cui,D006916,73916008,Oxitriptan,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D007036,http://snomed.info/id/308693008,skos:closeMatch,0.90,shared_cui,D007036,308693008,Induction of hypothermia,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D007235,http://snomed.info/id/763401009,skos:narrowMatch,0.55,mrrel_rn,D007235,763401009,Ichthyosis prematurity syndrome,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D007248,http://snomed.info/id/49408009,skos:closeMatch,0.90,shared_cui,D007248,49408009,Male sterility,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D007485,http://snomed.info/id/769090003,skos:closeMatch,0.93,shared_cui_strict,D007485,769090003,Ioxaglic acid,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D007680,http://snomed.info/id/126880001,skos:closeMatch,0.90,shared_cui,D007680,126880001,Neoplasm of kidney,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D007986,http://snomed.info/id/64182005,skos:closeMatch,0.90,shared_cui,D007986,64182005,Pituitary luteinizing hormone,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D008206,http://snomed.info/id/111590001,skos:closeMatch,0.90,shared_cui,D008206,111590001,Disorder of lymphoid system,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D008305,http://snomed.info/id/213026003,skos:closeMatch,0.90,shared_cui,D008305,213026003,Malignant hyperthermia caused by anesthetic,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D008382,http://snomed.info/id/19346006,skos:closeMatch,0.90,shared_cui,D008382,19346006,Marfan's syndrome,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D008619,http://snomed.info/id/59560006,skos:closeMatch,0.90,shared_cui,D008619,59560006,Mepivacaine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D008729,http://snomed.info/id/372769005,skos:closeMatch,0.90,shared_cui,D008729,372769005,Methoxamine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D008794,http://snomed.info/id/395792006,skos:closeMatch,0.90,shared_cui,D008794,395792006,Metrizoate,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D008942,http://snomed.info/id/386913001,skos:closeMatch,0.90,shared_cui,D008942,386913001,Mitoxantrone,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D009128,http://snomed.info/id/263875003,skos:closeMatch,0.90,shared_cui,D009128,263875003,Spastic,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D009136,http://snomed.info/id/73297009,skos:closeMatch,0.90,shared_cui,D009136,73297009,Muscular dystrophy,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D009230,http://snomed.info/id/43153006,skos:closeMatch,0.90,shared_cui,D009230,43153006,Myxedema,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D009705,http://snomed.info/id/47368004,skos:closeMatch,0.90,shared_cui,D009705,47368004,Nucleoside,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D010009,http://snomed.info/id/13449007,skos:closeMatch,0.90,shared_cui,D010009,13449007,Melnick-Needles syndrome,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D010096,http://snomed.info/id/387583006,skos:closeMatch,0.90,shared_cui,D010096,387583006,Oxprenolol,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D010126,http://snomed.info/id/40057008,skos:closeMatch,0.93,shared_cui_strict,D010126,40057008,Ozone,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D010248,http://snomed.info/id/116604005,skos:closeMatch,0.90,shared_cui,D010248,116604005,Paramethasone,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D010291,http://snomed.info/id/20022000,skos:closeMatch,0.90,shared_cui,D010291,20022000,Hemiparesis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D010319,http://snomed.info/id/76854000,skos:closeMatch,0.90,shared_cui,D010319,76854000,Milk fever,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D010457,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D010457,105590001,Substance,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D010468,http://snomed.info/id/32422007,skos:closeMatch,0.90,shared_cui,D010468,32422007,Hemispatial neglect,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D010758,http://snomed.info/id/30820000,skos:closeMatch,0.90,shared_cui,D010758,30820000,Phosphorus,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D011092,http://snomed.info/id/8030004,skos:closeMatch,0.90,shared_cui,D011092,8030004,Polyethylene glycol,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D011372,http://snomed.info/id/773603001,skos:closeMatch,0.90,shared_cui,D011372,773603001,Progesterone receptor agonist,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D011479,http://snomed.info/id/372630008,skos:closeMatch,0.90,shared_cui,D011479,372630008,Protamine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D011718,http://snomed.info/id/387076005,skos:closeMatch,0.90,shared_cui,D011718,387076005,Pyrazinamide,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D011796,http://snomed.info/id/387445007,skos:closeMatch,0.90,shared_cui,D011796,387445007,Quinacrine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D012133,http://snomed.info/id/404684003,skos:relatedMatch,0.40,sty_fallback:Finding,D012133,404684003,Clinical finding,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D012216,http://snomed.info/id/396332003,skos:closeMatch,0.90,shared_cui,D012216,396332003,Rheumatism,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D012504,http://snomed.info/id/105590001,skos:relatedMatch,0.40,"sty_fallback:Amino Acid, Peptide, or Protein",D012504,105590001,Substance,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D012594,http://snomed.info/id/201049004,skos:closeMatch,0.90,shared_cui,D012594,201049004,Morphea,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D012678,http://snomed.info/id/85972008,skos:closeMatch,0.90,shared_cui,D012678,85972008,Sensory disorder,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D012851,http://snomed.info/id/35508004,skos:narrowMatch,0.55,mrrel_rn,D012851,35508004,Empty delta sign,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D013119,http://snomed.info/id/90584004,skos:closeMatch,0.90,shared_cui,D013119,90584004,Spinal cord injury,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D013203,http://snomed.info/id/56038003,skos:closeMatch,0.90,shared_cui,D013203,56038003,Staphylococcal infectious disease,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D013494,http://snomed.info/id/192976002,skos:closeMatch,0.90,shared_cui,D013494,192976002,Progressive supranuclear palsy,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D013747,http://snomed.info/id/363581004,skos:closeMatch,0.90,shared_cui,D013747,363581004,Tetrabenazine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D013759,http://snomed.info/id/386846008,skos:closeMatch,0.90,shared_cui,D013759,386846008,Dronabinol,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D013831,http://snomed.info/id/259659006,skos:closeMatch,0.90,shared_cui,D013831,259659006,Thiamine,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D014269,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,D014269,105590001,Substance,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D014295,http://snomed.info/id/387179001,skos:closeMatch,0.90,shared_cui,D014295,387179001,Trimethoprim,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D014511,http://snomed.info/id/44730006,skos:closeMatch,0.90,shared_cui,D014511,44730006,Uremia,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D014517,http://snomed.info/id/20018005,skos:closeMatch,0.90,shared_cui,D014517,20018005,Occlusion of ureter,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D014520,http://snomed.info/id/873008,skos:closeMatch,0.90,shared_cui,D014520,873008,Urethan,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D014580,http://snomed.info/id/41143004,skos:closeMatch,0.90,shared_cui,D014580,41143004,Ursodiol,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D014801,http://snomed.info/id/82622003,skos:closeMatch,0.90,shared_cui,D014801,82622003,Retinol,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D014899,http://snomed.info/id/21007002,skos:closeMatch,0.90,shared_cui,D014899,21007002,Wernicke's disease,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D014969,http://snomed.info/id/45784001,skos:closeMatch,0.93,shared_cui_strict,D014969,45784001,Xanthine oxidase,5,chemical,BioRED
http://id.nlm.nih.gov/mesh/D015230,http://snomed.info/id/16613008,skos:closeMatch,0.90,shared_cui,D015230,16613008,Prostaglandin PGD2,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D015251,http://snomed.info/id/417916005,skos:closeMatch,0.90,shared_cui,D015251,417916005,Epirubicin,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D015433,http://snomed.info/id/77182004,skos:closeMatch,0.90,shared_cui,D015433,77182004,Membranous glomerulonephritis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D015464,http://snomed.info/id/1162588009,skos:closeMatch,0.90,shared_cui,D015464,1162588009,Chronic myeloid leukemia,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D015767,http://snomed.info/id/387505001,skos:closeMatch,0.90,shared_cui,D015767,387505001,Mefloquine,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D015790,http://snomed.info/id/58343005,skos:closeMatch,0.90,shared_cui,D015790,58343005,Cefonicid,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D016108,http://snomed.info/id/254185007,skos:closeMatch,0.90,shared_cui,D016108,254185007,Dystrophic epidermolysis bullosa,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D016393,http://snomed.info/id/109979007,skos:closeMatch,0.90,shared_cui,D016393,109979007,B-cell lymphoma (clinical),5,disease,BioRED
http://id.nlm.nih.gov/mesh/D016543,http://snomed.info/id/126951006,skos:closeMatch,0.90,shared_cui,D016543,126951006,Neoplasm of central nervous system,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D017255,http://snomed.info/id/386938006,skos:closeMatch,0.90,shared_cui,D017255,386938006,Acitretin,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D018088,http://snomed.info/id/423709000,skos:closeMatch,0.90,shared_cui,D018088,423709000,Drug resistant tuberculosis,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D018366,http://snomed.info/id/60555002,skos:closeMatch,0.90,shared_cui,D018366,60555002,Hypersensitivity angiitis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D018491,http://snomed.info/id/418222008,skos:closeMatch,0.90,shared_cui,D018491,418222008,Dopamine receptor agonist,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D019190,http://snomed.info/id/60737008,skos:closeMatch,0.93,shared_cui_strict,D019190,60737008,Iron overload,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D019559,http://snomed.info/id/87730004,skos:closeMatch,0.93,shared_cui_strict,D019559,87730004,Capillary leak syndrome,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D019586,http://snomed.info/id/271719001,skos:closeMatch,0.90,shared_cui,D019586,271719001,Raised intracranial pressure,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D019803,http://snomed.info/id/6817006,skos:closeMatch,0.90,shared_cui,D019803,6817006,Oxidized glutathione,5,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/D020181,http://snomed.info/id/78275009,skos:closeMatch,0.90,shared_cui,D020181,78275009,Obstructive sleep apnea syndrome,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D020293,http://snomed.info/id/427020007,skos:closeMatch,0.90,shared_cui,D020293,427020007,Cerebral vasculitis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D020518,http://snomed.info/id/22995004,skos:closeMatch,0.93,shared_cui_strict,D020518,22995004,Focal nodular hyperplasia,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D043171,http://snomed.info/id/404684003,skos:relatedMatch,0.40,sty_fallback:Cell or Molecular Dysfunction,D043171,404684003,Clinical finding,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D050177,http://snomed.info/id/238131007,skos:closeMatch,0.90,shared_cui,D050177,238131007,Overweight,5,disease,BioRED
http://id.nlm.nih.gov/mesh/D051474,http://snomed.info/id/2177002,skos:closeMatch,0.90,shared_cui,D051474,2177002,Postherpetic neuralgia,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D053099,http://snomed.info/id/445009001,skos:closeMatch,0.93,shared_cui_strict,D053099,445009001,Azotemia,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D054038,http://snomed.info/id/450886002,skos:closeMatch,0.90,shared_cui,D054038,450886002,Posterior reversible encephalopathy syndrome,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D055370,http://snomed.info/id/316358009,skos:closeMatch,0.90,shared_cui,D055370,316358009,Injury of lung,5,disease,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D057911,http://snomed.info/id/372913009,skos:closeMatch,0.90,shared_cui,D057911,372913009,Angiotensin II receptor antagonist,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D058915,http://snomed.info/id/781491002,skos:closeMatch,0.90,shared_cui,D058915,781491002,Adenosine receptor antagonist,5,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/D059606,http://snomed.info/id/17173007,skos:closeMatch,0.90,shared_cui,D059606,17173007,Excessive thirst,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/D062788,http://snomed.info/id/784314006,skos:closeMatch,0.90,shared_cui,D062788,784314006,Uterine adenomyosis,5,disease,BC5CDR
http://id.nlm.nih.gov/mesh/C001335,http://snomed.info/id/19209005,skos:broadMatch,0.65,mrrel_rb,C001335,19209005,Fungicide,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C002616,http://snomed.info/id/372772003,skos:broadMatch,0.65,mrrel_rb,C002616,372772003,Propranolol,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C002630,http://snomed.info/id/372688009,skos:broadMatch,0.65,mrrel_rb,C002630,372688009,Antineoplastic agent,4,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/C002647,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,C002647,105590001,Substance,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C002744,http://snomed.info/id/27378009,skos:broadMatch,0.65,mrrel_rb,C002744,27378009,Tyrosine,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C004504,http://snomed.info/id/105590001,skos:relatedMatch,0.40,sty_fallback:Organic Chemical,C004504,105590001,Substance,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C007789,http://snomed.info/id/372862008,skos:broadMatch,0.65,mrrel_rb,C007789,372862008,Anticoagulant,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C010013,http://snomed.info/id/372817009,skos:broadMatch,0.65,mrrel_rb,C010013,372817009,Doxorubicin,4,chemical,"BC5CDR,BioRED"
http://id.nlm.nih.gov/mesh/C015068,http://snomed.info/id/725615001,skos:closeMatch,0.90,shared_cui,C015068,725615001,M-chlorophenylpiperazine,4,chemical,BC5CDR
http://id.nlm.nih.gov/mesh/C017367,http://snomed.info/id/387172005,skos:broadMatch,0.65,mrrel_rb,C017367,387172005,Fluorouracil,4,chemical,BC5CDR
